"id","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","HEIGHT","TEMP"
"Khani1",279201.999866477,4093724.52207997,2013-06-12 04:31:14,1214.9474321552,-806.585171084385,1458.31303262151,10769,27030288.6875133,-0.586074244072969,-0.399182309915897,3888.42,13
"Khani1",280416.947298632,4092917.93690889,2013-06-12 07:30:43,420.376645319629,-146.338178268168,445.119519173257,21600,14863187.1453904,-0.334991920222236,0.251082323850732,4608.35,25
"Khani1",280837.323943952,4092771.59873062,2013-06-12 13:30:43,1484.42360133311,-456.83105341997,1553.12846846729,10800,11708885.937044,-0.298551442734056,0.0364404774881798,4340.15,19
"Khani1",282321.747545285,4092314.7676772,2013-06-12 16:30:43,-1.25305691570975,-48.8226591339335,48.8387366394982,10818,3719687.10069593,-1.59645617224533,-1.29790472951127,4164.02,24
"Khani1",282320.494488369,4092265.94501806,2013-06-12 19:31:01,817.323078181245,-98.6604947792366,823.256282914227,10801,3741066.66907182,-0.120130507935044,1.47632566431029,4163.07,13
"Khani1",283137.81756655,4092167.28452328,2013-06-12 22:31:02,1117.13159542077,-399.335750887636,1186.36084031139,10781,1311331.1952591,-0.343309854811633,-0.223179346876589,3821.26,14
"Khani1",284254.949161971,4091767.9487724,2013-06-13 01:30:43,1423.80380651104,-1351.8021792504,1963.31006498247,10800,478941.628056629,-0.759463112278488,-0.416153257466855,3555.89,17
"Khani1",285678.752968482,4090416.14659315,2013-06-13 04:30:43,454.968680410821,-514.442612132058,686.766118363463,10805,6232920.42783387,-0.846671930703758,-0.08720881842527,3406.6,17
"Khani1",286133.721648893,4089901.70398101,2013-06-13 07:30:48,3.56313748960383,-0.0897782207466662,3.56426835391792,10802,10112081.9825689,-0.0251910652970616,0.821480865406696,3690.91,18
"Khani1",286137.284786382,4089901.61420279,2013-06-13 10:30:50,0.0279575077584013,1.10959275159985,1.10994490703052,10793,10126014.1120211,1.54560546851323,1.57079653381029,3690.95,35
"Khani1",286137.31274389,4089902.72379555,2013-06-13 13:30:43,-305.929246412008,-997.106835016981,1042.98357812949,21589,10120443.7729206,-1.86849538176806,2.8690844568983,3687.22,29
"Khani1",285831.383497478,4088905.61696053,2013-06-13 19:30:32,-239.531957399449,-660.134431109764,702.248549839886,10850,15150005.5468781,-1.91887554640005,-0.0503801646319864,3687.97,15
"Khani1",285591.851540079,4088245.48252942,2013-06-13 22:31:22,-216.115924094338,-967.16384282941,991.015636366905,10761,19575795.733042,-1.79063808328227,0.128237463117783,3748.42,15
"Khani1",285375.735615984,4087278.31868659,2013-06-14 01:30:43,-901.863261559629,-1528.2645875467,1774.52810406042,10794,28127850.3038401,-2.10392127282206,-0.31328318953979,3887.49,13
"Khani1",284473.872354425,4085750.05409904,2013-06-14 04:30:37,569.001045948127,2221.73742397781,2293.44268979925,21637,45074881.6048739,1.32007882623648,-2.85918520812105,4233,10
"Khani1",285042.873400373,4087971.79152302,2013-06-14 10:31:14,3.50780380616197,-2.30938529176638,4.19975570341315,10758,20780127.8312631,-0.582227295555808,-1.90230612179229,3799.16,21
"Khani1",285046.381204179,4087969.48213773,2013-06-14 13:30:32,146.99797327182,4538.54453835404,4540.92445772546,21677,20806473.2493899,1.53841885370619,2.120646149262,3798.77,20
"Khani1",285193.379177451,4092508.02667608,2013-06-14 19:31:49,-1735.20321567229,2362.49547236459,2931.26509490743,10742,901877.008124131,2.20428974279984,0.665870889093654,3168.07,17
"Khani1",283458.175961779,4094870.52214845,2013-06-14 22:30:51,-2434.36582262185,118.073220457882,2437.22757323535,10793,6429918.77181044,3.09312797320818,0.888838230408339,3010.77,16
"Khani1",281023.810139157,4094988.5953689,2013-06-15 01:30:44,-3444.99292365368,36.4248758829199,3445.18548348373,10799,16769722.7447543,3.13101976725383,0.0378917940456471,3403.91,13
"Khani1",277578.817215503,4095025.02024479,2013-06-15 04:30:43,-2612.26857884182,-1245.7568249437,2894.10732262956,10852,51016679.0943838,-2.69660585231964,0.455559687606112,3602.65,11
"Khani1",274966.548636661,4093779.26341984,2013-06-15 07:31:35,53.2761130022118,-275.684868715703,280.785489396121,10748,87828916.2306662,-1.37989945364924,1.31670639867041,3862.93,20
"Khani1",275019.824749663,4093503.57855113,2013-06-15 10:30:43,-786.817659548775,-869.636900754645,1172.75332808394,10801,86191685.7179056,-2.30623819420466,-0.926338740555418,4065.67,23
