id,alt,date,InBurrow,x,y
tm30,261.86,13/08/2015 07:08,0,373502.339,8213131.411
tm30,218.31,13/08/2015 07:14,0,373487.283,8213127.673
tm30,205.55,13/08/2015 07:18,0,373476.215,8213137.124
tm30,254.43,13/08/2015 07:23,0,373488.572,8213126.685
tm30,243.4,13/08/2015 07:28,0,373479.578,8213128.735
tm30,214.57,13/08/2015 07:33,0,373472.247,8213120.616
tm30,241.16,13/08/2015 07:38,0,373484.062,8213129.978
tm30,231.79,13/08/2015 07:43,1,373484.9627,8213120.093
tm30,220.99,13/08/2015 08:12,0,373482.04,8213128.307
tm30,223.77,13/08/2015 08:17,0,373486.434,8213126.672
tm30,234.75,13/08/2015 08:21,0,373488.12,8213130.886
tm30,216.47,13/08/2015 08:27,0,373447.797,8213114.169
tm30,231.53,13/08/2015 08:36,0,373476.714,8213124.846
tm30,208.74,13/08/2015 08:41,0,373491.337,8213129.356
tm30,216.89,13/08/2015 08:46,0,373479.919,8213125.307
tm30,201.02,13/08/2015 08:51,0,373476.315,8213119.865
tm30,235.1,13/08/2015 08:56,0,373479.587,8213127.186
tm30,243.77,13/08/2015 09:01,0,373483.652,8213126.878
tm30,252.03,13/08/2015 09:10,0,373478.266,8213133.817
tm30,237.18,13/08/2015 09:15,0,373475.385,8213132.694
tm30,203.88,13/08/2015 09:20,0,373488.639,8213115.068
tm30,233.89,13/08/2015 09:25,0,373486.166,8213117.377
tm30,244.71,13/08/2015 09:30,0,373489.681,8213138.419
tm30,245.42,13/08/2015 09:42,0,373488.141,8213127.235
tm30,233.36,13/08/2015 09:52,0,373478.735,8213126.628
tm30,244.17,13/08/2015 09:57,0,373483.215,8213128.535
tm30,240.33,13/08/2015 10:02,0,373478.269,8213133.374
tm30,224.14,13/08/2015 10:06,0,373478.719,8213129.505
tm30,238.81,13/08/2015 10:11,0,373485.258,8213126.666
tm30,243.91,13/08/2015 10:16,0,373488.863,8213131.886
tm30,231.98,13/08/2015 10:21,0,373484.374,8213131.639
tm30,264.07,13/08/2015 10:25,0,373486.061,8213135.743
tm30,223.47,13/08/2015 10:35,0,373476.662,8213133.808
tm30,236.74,13/08/2015 10:41,0,373478.283,8213130.83
tm30,236.03,13/08/2015 10:46,0,373487.261,8213131.656
tm30,235.77,13/08/2015 10:51,0,373460.039,8213123.755
tm30,229.97,13/08/2015 10:56,0,373478.723,8213128.73
tm30,244.14,13/08/2015 11:01,0,373504.395,8213127.107
tm30,223.13,13/08/2015 11:06,1,373485.4205,8213124.365
tm30,218.15,13/08/2015 11:30,0,373475.852,8213125.948
tm30,223.77,13/08/2015 11:35,0,373472.636,8213127.367
tm30,258.14,13/08/2015 11:40,0,373482.332,8213133.398
tm30,221.56,13/08/2015 11:45,0,373473.356,8213132.24
tm30,187.46,13/08/2015 11:50,0,373460.043,8213123.091
tm30,187.39,13/08/2015 11:55,0,373474.673,8213126.383
tm30,187.39,13/08/2015 13:19,0,373474.673,8213126.383
tm30,227.8,13/08/2015 14:08,0,373482.385,8213124.104
tm30,229.79,13/08/2015 14:13,0,373483.676,8213122.784
tm30,202.16,13/08/2015 14:44,0,373482.035,8213129.192
tm30,244.74,13/08/2015 15:11,0,373483.635,8213129.975
tm30,228.89,13/08/2015 15:33,0,373488.104,8213133.652
tm30,239.62,13/08/2015 15:50,0,373489.747,8213126.913
tm30,234.1,13/08/2015 15:54,0,373486.458,8213122.468
tm30,224.67,13/08/2015 16:01,0,373485.245,8213128.768
tm30,225.1,13/08/2015 16:16,0,373477.128,8213127.172
tm30,234.8,13/08/2015 16:21,0,373483.655,8213126.435
tm30,214.79,13/08/2015 16:32,0,373467.7,8213130.326
tm30,241.86,13/08/2015 17:27,0,373482.035,8213129.192
tm30,219.93,13/08/2015 17:53,0,373487.31,8213123.026
tm30,224.03,13/08/2015 17:58,0,373486.466,8213121.141
tm30,226.41,13/08/2015 18:16,0,373486.867,8213125.79
tm30,228.66,13/08/2015 18:21,0,373483.664,8213124.776
tm30,221.09,13/08/2015 18:26,0,373488.176,8213121.15
tm30,227.87,13/08/2015 18:31,0,373483.663,8213125.107
tm2,91.38,9/11/2014 7:36,0,449365.653,7973966.908
tm2,85.25,9/11/2014 7:40,0,449431.265,7973970.621
tm2,92.55,9/11/2014 7:45,1,449469.1189,7973943.025
tm2,119.06,9/11/2014 20:32,0,449493.055,7973780.034
tm2,74.06,9/11/2014 20:48,0,449718.045,7973773.21
tm2,68.86,9/11/2014 20:58,0,449725.645,7973776.438
tm2,63.2,9/11/2014 21:03,0,449723.227,7973771.785
tm2,78.91,9/11/2014 21:08,0,449726.076,7973773.231
tm2,50.39,9/11/2014 21:12,0,449799.947,7973730.162
tm2,56.07,9/11/2014 21:17,0,449880.127,7973739.222
tm2,57.86,9/11/2014 21:22,0,449933.972,7973838.609
tm2,53.5,9/11/2014 21:27,0,449976.997,7973872.689
tm2,48.57,9/11/2014 21:32,0,450055.162,7973884.731
tm2,38.8,9/11/2014 21:41,0,450118.721,7973783.546
tm2,92.23,9/11/2014 22:02,0,450160.92,7973810.431
tm2,110.47,9/11/2014 22:09,0,450162.511,7973808.111
tm2,126.43,9/11/2014 22:14,0,450222.266,7973788.239
tm2,89.66,9/11/2014 22:19,0,450246.062,7973780.556
tm2,92.75999,9/11/2014 22:24,0,450274.725,7973770.451
tm2,85.56,9/11/2014 22:28,0,450287.173,7973778.56
tm2,95.45,9/11/2014 22:33,0,450329.564,7973772.031
tm2,94.65,9/11/2014 22:38,0,450371.372,7973786.522
tm2,94.73,9/11/2014 22:43,0,450381.496,7973794.404
tm2,92.13,9/11/2014 22:47,0,450396.305,7973829.405
tm2,94.55,9/11/2014 22:52,0,450463.682,7973804.241
tm2,123.09,9/11/2014 22:57,0,450526.582,7973794.113
tm2,94.97,9/11/2014 23:03,0,450504.394,7973793.171
tm2,84.11,9/11/2014 23:10,0,450489.524,7973781.737
tm2,53.18,9/11/2014 23:17,0,450514.874,7973827.166
tm2,114.41,9/11/2014 23:32,0,450574.641,7973761.154
tm2,100.88,9/11/2014 23:37,0,450633.88,7973777.903
tm2,90.24,9/11/2014 23:47,0,450671.289,7973818.162
tm2,51.24,9/11/2014 23:52,0,450669.945,7973848.033
tm2,121.51,9/11/2014 23:56,0,450703.158,7973794.124
tm2,108.77,10/11/2014 0:01,0,450726.919,7973799.938
tm2,92.56,10/11/2014 0:06,0,450730.91,7973809.353
tm2,70.9,10/11/2014 0:11,0,450724.45,7973815.09
tm2,90.97,10/11/2014 0:15,0,450731.35,7973802.494
tm2,78.54,10/11/2014 0:20,0,450700.639,7973828.749
tm2,131.51,10/11/2014 0:25,0,450704.256,7973819.021
tm2,105.29,10/11/2014 0:29,0,450660.778,7973796.339
tm2,97.43999,10/11/2014 0:34,0,450608.531,7973773.191
tm2,101.2,10/11/2014 0:39,0,450583.494,7973770.36
tm2,102.03,10/11/2014 0:44,0,450547.22,7973781.664
tm2,79.83,10/11/2014 0:54,1,450524.0806,7973792.689
tm2,108.43,10/11/2014 3:19,0,450518.963,7973798.298
tm2,104.7,10/11/2014 3:24,0,450521.4,7973795.981
tm2,155.5,10/11/2014 3:29,0,450507.779,7973750.803
tm2,133.86,10/11/2014 3:34,1,450522.1774,7973797.017
tm2,59.35,10/11/2014 10:30,0,450517.645,7973817.879
tm2,38.45,10/11/2014 10:35,1,450527.0062,7973795.419
tm2,94.92,10/11/2014 18:53,0,450616.95,7973786.49
tm2,102.66,10/11/2014 18:58,0,450674.124,7973784.313
tm2,88.05,10/11/2014 19:03,0,450664.872,7973807.081
tm2,89.00999,10/11/2014 19:07,0,450684.217,7973804.033
tm2,88.53,10/11/2014 19:13,0,450715.995,7973815.289
tm2,90.37,10/11/2014 19:17,0,450734.192,7973807.038
tm2,88.63,10/11/2014 19:22,0,450733.759,7973811.13
tm2,94.6,10/11/2014 19:27,0,450744.646,7973809.83
tm2,88.67,10/11/2014 19:32,0,450817.267,7973800.169
tm2,99.24,10/11/2014 19:36,0,450922.388,7973808.182
tm2,89.23,10/11/2014 19:41,0,450990.561,7973802.049
tm2,90.99,10/11/2014 19:46,0,451024,7973783.546
tm2,91,10/11/2014 19:51,0,451055.575,7973750.323
tm2,84.1,10/11/2014 19:55,0,451067.251,7973771.043
tm2,99.52,10/11/2014 20:00,0,451125.351,7973736.78
tm2,108.69,10/11/2014 20:05,0,451123.704,7973761.449
tm2,90.68,10/11/2014 20:10,0,451151.615,7973714.275
tm2,89.53,10/11/2014 20:14,0,451141.82,7973742.907
tm2,91.73,10/11/2014 20:19,0,451173.34,7973730.927
tm2,96.17,10/11/2014 20:24,0,451213.684,7973697.947
tm2,87.2,10/11/2014 20:29,0,451219.369,7973706.37
tm2,123.98,10/11/2014 20:34,0,451226.164,7973735.376
tm2,90.48,10/11/2014 20:38,0,451251.158,7973713.2
tm2,85.39,10/11/2014 20:43,0,451228.634,7973719.671
tm2,81.08,10/11/2014 20:48,0,451305.507,7973741.662
tm2,74.47,10/11/2014 20:53,0,451355.909,7973742.564
tm2,72.48,10/11/2014 20:58,0,451365.232,7973732.962
tm2,85.75,10/11/2014 21:02,0,451439.61,7973780.173
tm2,84.91,10/11/2014 21:07,0,451537.883,7973822.465
tm2,80.58,10/11/2014 21:12,0,451549.128,7973846.945
tm2,77.23,10/11/2014 21:17,0,451618.467,7973839.485
tm2,77.92,10/11/2014 21:22,0,451686.295,7973802.148
tm2,100.06,10/11/2014 21:26,1,451705.027,7973783.476
tm2,100.99,10/11/2014 23:06,0,451719.819,7973791.831
tm2,89.25999,10/11/2014 23:11,0,451723.024,7973777.677
tm2,103.82,10/11/2014 23:16,0,451730.333,7973770.835
tm2,92.82,10/11/2014 23:21,0,451726.654,7973762.97
tm2,40.89,10/11/2014 23:26,0,451718.661,7973747.792
tm2,65.72,10/11/2014 23:35,0,451722.675,7973748.577
tm2,64.07,10/11/2014 23:40,0,451713.812,7973743.354
tm2,82.25,10/11/2014 23:45,0,451721.105,7973742.487
tm2,105.02,10/11/2014 23:50,0,451751.283,7973759.823
tm2,72.7,10/11/2014 23:55,0,451744.464,7973740.222
tm2,103.6,11/11/2014 0:06,0,451773.061,7973755.895
tm2,103.31,11/11/2014 0:14,0,451790.436,7973737.793
tm2,103.27,11/11/2014 0:23,0,451839.476,7973818.796
tm2,103.38,11/11/2014 0:31,0,451894.493,7973876.025
tm2,103.42,11/11/2014 0:41,0,452009.696,7973909.727
tm2,79,11/11/2014 0:54,0,452033.849,7973928.154
tm2,97.74,11/11/2014 1:09,0,452042.249,7973949.419
tm2,72.74,11/11/2014 1:24,0,452079.743,7973957.146
tm2,111.31,11/11/2014 1:29,0,452115.884,7973999.059
tm2,122.15,11/11/2014 1:38,0,452122.684,7974026.737
tm2,89.32999,11/11/2014 1:43,0,452114.592,7974051.39
tm2,89.18999,11/11/2014 1:51,0,452120.537,7974082.607
tm2,104.53,11/11/2014 2:01,0,452118.05,7974105.393
tm2,115.46,11/11/2014 2:09,0,452098.338,7974086.092
tm2,83.09,11/11/2014 2:14,0,452080.24,7974097.443
tm2,99.22,11/11/2014 2:19,0,452087.042,7974081.638
tm2,112.07,11/11/2014 2:24,0,452084.257,7974096.679
tm2,61.66,11/11/2014 2:28,0,452062.51,7974088.216
tm2,114.1,11/11/2014 2:33,0,452078.592,7974080.179
tm2,83.62,11/11/2014 2:38,0,452068.97,7974082.257
tm2,114.77,11/11/2014 2:43,0,452084.309,7974075.767
tm2,51.58,11/11/2014 2:48,0,452064.985,7974070.187
tm2,49.91,11/11/2014 2:53,0,452080.383,7974039.909
tm2,86.63,11/11/2014 2:57,0,452097.764,7974019.483
tm2,111.2,11/11/2014 3:02,0,452100.241,7974000.68
tm2,101.91,11/11/2014 3:07,0,452010.932,7973922.344
tm2,104.22,11/11/2014 3:12,0,451959.052,7973878.51
tm2,115.32,11/11/2014 3:17,0,451915.097,7973876.741
tm2,92.37,11/11/2014 3:21,0,451878.847,7973836.597
tm2,85.54,11/11/2014 3:26,0,451859.612,7973795.39
tm2,95.97,11/11/2014 3:31,0,451876.673,7973776.181
tm2,97.68999,11/11/2014 3:36,0,451887.911,7973761.272
tm2,102.11,11/11/2014 3:40,1,451858.7839,7973821.272
tm2,67.7,11/11/2014 19:08,0,451855.251,7973764.509
tm2,87.97,11/11/2014 19:13,0,451841.221,7973754.627
tm2,83.28,11/11/2014 19:18,0,451826.353,7973742.308
tm2,81.43999,11/11/2014 19:23,0,451831.53,7973742.543
tm2,78.9,11/11/2014 19:32,0,451836.422,7973729.942
tm2,50.23,11/11/2014 19:37,0,451819.915,7973739.194
tm2,80.97,11/11/2014 19:42,0,451815.058,7973737.633
tm2,102.65,11/11/2014 19:47,0,451818.63,7973746.051
tm2,131.7,11/11/2014 19:52,0,451873.509,7973731.251
tm2,95.50999,11/11/2014 19:57,0,451807.331,7973742.925
tm2,117.57,11/11/2014 20:02,0,451852.623,7973716.816
tm2,96.92,11/11/2014 20:07,0,451821.95,7973728.135
tm2,116.85,11/11/2014 20:12,0,451837.267,7973730.165
tm2,81.84,11/11/2014 20:17,0,451757.32,7973754.196
tm2,107.13,11/11/2014 20:22,0,451813.001,7973757.323
tm2,58.16,11/11/2014 20:27,0,451685.208,7973772.382
tm2,59.2,11/11/2014 20:32,0,451681.531,7973763.742
tm2,100.5,11/11/2014 20:37,0,451744.827,7973764.122
tm2,93.82,11/11/2014 20:44,0,451736.803,7973761.115
tm2,111.48,11/11/2014 20:49,0,451731.1,7973759.994
tm2,96.05,11/11/2014 20:54,0,451741.991,7973757.255
tm2,76.34,11/11/2014 20:59,0,451730.376,7973753.686
tm2,90.18,11/11/2014 21:04,0,451738.416,7973749.944
tm2,74.03,11/11/2014 21:10,0,451731.572,7973740.411
tm2,102.95,11/11/2014 21:15,0,451716.647,7973750.332
tm2,64.23,11/11/2014 21:20,0,451699.317,7973750.62
tm2,75.49,11/11/2014 21:25,0,451701.342,7973743.434
tm2,83.68999,11/11/2014 21:29,0,451709.71,7973777.533
tm2,101.23,11/11/2014 21:34,0,451737.191,7973775.057
tm2,69.12,11/11/2014 21:39,0,451696.809,7973781.262
tm2,97.35,11/11/2014 21:44,0,451689.962,7973772.615
tm2,89.57,11/11/2014 21:49,0,451674.277,7973791.164
tm2,95.64,11/11/2014 21:54,0,451708.079,7973795.896
tm2,85.39,11/11/2014 21:59,0,451703.983,7973828.304
tm2,93,11/11/2014 22:04,0,451708.357,7973853.873
tm2,96.98,11/11/2014 22:08,0,451699.006,7973874.319
tm2,90.88,11/11/2014 22:14,0,451699.338,7973910.39
tm2,90.92,11/11/2014 22:21,0,451699.3,7973925.658
tm2,102.06,11/11/2014 22:34,0,451713.737,7973941.848
tm2,79.8,11/11/2014 22:52,0,451704.409,7973953.221
tm2,92.89,11/11/2014 22:57,0,451711.665,7973967.402
tm2,88.38,11/11/2014 23:02,0,451718.09,7973975.827
tm2,88.46,11/11/2014 23:07,0,451722.915,7973990.001
tm2,106.57,11/11/2014 23:12,0,451745.816,7974001.897
tm2,64.68999,11/11/2014 23:17,0,451726.895,7974004.174
tm2,73.7,11/11/2014 23:22,0,451762.828,7974002.161
tm2,40.66,11/11/2014 23:27,0,451728.185,7973995.325
tm2,124.5,11/11/2014 23:32,0,451784.561,7974016.157
tm2,127.29,11/11/2014 23:37,0,451794.973,7974036.209
tm2,95.18,11/11/2014 23:42,0,451762.728,7974041.993
tm2,85.41,11/11/2014 23:48,0,451750.524,7974062.874
tm2,85.41,11/11/2014 23:56,0,451750.524,7974062.874
tm2,78.27,12/11/2014 0:04,0,451811.236,7974124.654
tm2,78.27,12/11/2014 0:26,0,451811.236,7974124.654
tm2,100.03,12/11/2014 0:47,0,451749.548,7974157.029
tm2,106.53,12/11/2014 0:52,0,451770.357,7974202.666
tm2,131.47,12/11/2014 0:57,0,451767.426,7974233.86
tm2,132.65,12/11/2014 1:02,0,451749.678,7974231.713
tm2,109.41,12/11/2014 1:07,0,451754.197,7974199.638
tm2,121.76,12/11/2014 1:15,0,451812.564,7974227.666
tm2,104.16,12/11/2014 1:25,0,451853.956,7974155.852
tm2,133.48,12/11/2014 1:32,0,451865.013,7974086.617
tm2,117.5,12/11/2014 1:37,0,451863.726,7974094.027
tm2,87.04,12/11/2014 1:41,0,451856.102,7974100.535
tm2,127.47,12/11/2014 1:46,0,451857.266,7974099.874
tm2,115.93,12/11/2014 1:51,0,451859.71,7974094.238
tm2,87.78,12/11/2014 1:56,0,451863.283,7974102.213
tm2,76.9,12/11/2014 2:01,0,451856.428,7974096.774
tm2,52.33,12/11/2014 2:06,0,451858.125,7974094.234
tm2,52.33,12/11/2014 2:11,0,451858.125,7974094.234
tm2,91.11,12/11/2014 2:16,0,451861.724,7974091.919
tm2,76.71,12/11/2014 2:21,0,451852.395,7974103.845
tm2,108.52,12/11/2014 2:26,0,451895.589,7974071.977
tm2,116.48,12/11/2014 2:30,0,451948.887,7974056.067
tm2,90.57,12/11/2014 2:35,0,452064.096,7974087.556
tm2,87.67,12/11/2014 2:40,0,452068.091,7974095.975
tm2,97.21,12/11/2014 2:45,0,452124.94,7974097.001
tm2,101.93,12/11/2014 2:50,0,452120.548,7974078.181
tm2,94.25,12/11/2014 2:55,0,452103.334,7974031.668
tm2,82.43999,12/11/2014 2:59,0,452092.91,7974016.705
tm2,43.88,12/11/2014 3:04,0,452056.302,7973992.604
tm2,62.78,12/11/2014 3:14,0,451903.362,7973879.035
tm2,73.4,12/11/2014 3:19,0,451859.993,7973811.877
tm2,58.05,12/11/2014 3:23,0,451855.228,7973773.471
tm2,74.53,12/11/2014 3:34,0,451874.348,7973734.02
tm2,92.86,12/11/2014 3:38,0,451869.054,7973738.211
tm2,68.99,12/11/2014 3:43,0,451848.568,7973732.406
tm2,61.49,12/11/2014 3:48,0,451821.526,7973728.798
tm2,109.78,12/11/2014 3:53,0,451867.461,7973741.194
tm2,93.96,12/11/2014 4:07,0,451837.952,7973752.295
tm2,82.06,12/11/2014 4:16,0,451852.419,7973798.359
tm2,98.27,12/11/2014 4:21,0,451841.794,7973821.457
tm2,88.05,12/11/2014 4:35,0,452079.726,7973964.117
tm2,104.6,12/11/2014 4:40,0,452101.036,7973978.553
tm2,84.43,12/11/2014 4:45,0,452098.103,7974010.633
tm2,89.07999,12/11/2014 4:54,0,452112.547,7974066.101
tm2,148.41,12/11/2014 4:59,0,452125.859,7974067.462
tm2,122.18,12/11/2014 5:04,0,452122.568,7974073.318
tm2,111.44,12/11/2014 5:09,0,452110.06,7974088.887
tm2,107.03,12/11/2014 5:14,0,452103.611,7974090.199
tm2,121.33,12/11/2014 5:18,1,451881.6488,7974087.541
tm2,76.18999,12/11/2014 17:10,0,451978.257,7974058.575
tm2,102.64,12/11/2014 17:19,0,451981.969,7974053.162
tm2,121.41,12/11/2014 17:24,0,451985.132,7974056.268
tm2,61.95,12/11/2014 17:28,0,451991.552,7974066.463
tm2,60.51,12/11/2014 17:33,0,452004.868,7974066.054
tm2,69.51,12/11/2014 17:38,0,452060.503,7974087.768
tm2,81.07,12/11/2014 17:43,0,452074.991,7974083.378
tm2,59.42,12/11/2014 17:47,0,452073.816,7974088.576
tm2,111.66,12/11/2014 17:52,0,452070.55,7974084.584
tm2,74.1,12/11/2014 17:57,0,452076.587,7974079.178
tm2,83.22,12/11/2014 18:02,0,452076.16,7974080.615
tm2,80.84,12/11/2014 18:11,0,452075.84,7974082.053
tm2,132.84,12/11/2014 18:16,0,452081.423,7974089.037
tm2,108.68,12/11/2014 18:20,0,452073.4,7974085.698
tm2,80.09,12/11/2014 18:25,0,452108.042,7974093.308
tm2,134.88,12/11/2014 18:30,0,452108.048,7974090.763
